Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
1733,1733,,2,2,33,0.053739,0.062144,5627.307143,0,0,18,0.000167,0,0,0,0.025718
1734,1734,,4,4,36,0.047417,0.054852,3816.05739,0,0,15,0.000297,0,0,0,0.031773
1735,1735,,2,2,37,0.04352,0.048672,4617.123856,0,0,11,0.000198,0,0,0,0.013278
1736,1736,,2,2,29,0.061601,0.073384,4552.357719,0,0,17,0.00016,0,0,0,0.023679
1737,1737,,1,1,36,0.04521,0.050418,0,0,0,17,0.000122,0,0,0,0.008003
1738,1738,,3,3,35,0.047351,0.05371,9877,0,0,17,0.000324,0,0,0,0.016811
1739,1739,,2,2,34,0.050181,0.055271,2351.251068,0,0,18,0.000181,0,0,0,0.014797
1740,1740,,2,2,32,0.057555,0.067096,3616.146307,0,0,18,0.00016,0,0,0,0.037765
1741,1741,,3,3,35,0.049125,0.054985,24675,0,0,18,0.000257,0,0.333333,1,0.028685
1742,1742,,3,3,33,0.054463,0.062865,51758.75,0,0,18,0.00024,0,0,0,0.035595
1743,1743,,2,2,34,0.051657,0.058481,29604,0,0,18,0.000171,0,0,0,0.02114
1744,1744,,2,2,33,0.053738,0.062143,806.911976,0,0,15,0.000164,0,0,0,0.026525
1745,1745,,2,2,35,0.048811,0.055477,1843.652052,0,0,15,0.000176,0,0,0,0.014731
1746,1746,,1,1,31,0.05642,0.066201,0,0,0,17,0.000097,0,0,0,0.034242
1747,1747,,4,4,34,0.050579,0.060292,23876.776034,0,0,11,0.000329,0,0,0,0.029629
1748,1748,,2,2,33,0.053254,0.064767,28715.0927,0,0,11,0.000151,0,0,0,0.03135
1749,1749,,3,3,30,0.059229,0.069241,1835.844411,0,0,17,0.000221,0,0,0,0.031326
1750,1750,,1,1,32,0.053424,0.061386,0,0,0,17,0.000101,0,0,0,0.01558
1751,1751,,1,1,38,0.043583,0.049806,0,0,0,16,0.000097,0,0,0,0.011459
1752,1752,,3,3,33,0.053238,0.064711,2556.413906,0,0,11,0.000194,0,0,0,0.044013
1753,1753,,2,2,36,0.047588,0.057176,400.685926,0,0,11,0.00015,0,0,0,0.028279
1754,1754,,3,3,34,0.051675,0.05868,4190.289112,0,0,18,0.000239,0,0,0,0.024142
1755,1755,,3,3,34,0.051506,0.059502,5112.887879,0,0,15,0.000216,0,0,0,0.029194
1756,1756,,2,2,35,0.048989,0.055583,189.554545,0,0,15,0.000161,0,0,0,0.017175
1757,1757,,3,3,35,0.048373,0.057373,22219.555855,0,0,16,0.000248,0,0,0,0.024281
1758,1758,,2,2,37,0.045614,0.052616,544.623987,0,0,15,0.00016,0,0,0,0.022466
1759,1759,,2,2,36,0.047467,0.054326,830.922315,0,0,15,0.00017,0,0,0,0.018031
1760,1760,,4,4,33,0.053581,0.061408,23566.073567,0,0,14,0.000317,0,0.166667,1,0.035059
1761,1761,,2,2,32,0.05503,0.065283,60.792857,0,0,17,0.000151,0,0,0,0.028663
1762,1762,,2,2,34,0.049736,0.057814,5476.5609,0,0,17,0.000167,0,0,0,0.025356
1763,1763,,2,2,30,0.058866,0.06859,4939,0,0,15,0.000192,0,0,0,0.017795
1764,1764,,1,1,33,0.049821,0.054582,0,0,0,17,0.000127,0,0,0,0.006252
1765,1765,,2,2,35,0.047589,0.054274,14319.628618,0,0,11,0.000191,0,0,0,0.014194
1766,1766,,2,2,33,0.052715,0.058212,4925.666667,0,0,13,0.00018,0,0,0,0.01473
1767,1767,,2,2,32,0.055645,0.062323,9859.666667,0,0,13,0.000169,0,0,0,0.021924
1768,1768,,1,1,34,0.051608,0.057596,0,0,0,18,0.000115,0,0,0,0.00707
1769,1769,,2,2,34,0.050647,0.056919,871.544221,0,0,18,0.000173,0,0,0,0.016113
1770,1770,,2,2,31,0.058583,0.07168,5297.978283,0,0,17,0.000159,0,0,0,0.025871
1771,1771,,2,2,33,0.053327,0.060636,5766.336759,0,0,18,0.000169,0,0,0,0.017249
1772,1772,,2,2,34,0.050948,0.058131,675.146429,0,0,18,0.000176,0,0,0,0.015547
1773,1773,,2,2,37,0.046308,0.053646,107.968326,0,0,16,0.000173,0,0,0,0.015746
1774,1774,,2,2,34,0.050026,0.055923,1550.083899,0,0,7,0.000177,0,0,0,0.01727
1775,1775,,2,2,35,0.05161,0.062732,0,0,0,16,0.000144,0,1,1,0.033394
1776,1776,,6,6,32,0.058025,0.071166,95540.205433,0,0,15,0.000415,0,0,0,0.071421
1777,1777,,2,2,32,0.059769,0.073831,9611.056349,0,0,12,0.000162,0,0,0,0.029461
1778,1778,,2,2,32,0.053411,0.061279,4939,0,0,17,0.000212,0,0,0,0.015778
1779,1779,,2,2,35,0.049667,0.057042,3567.23048,0,0,15,0.000173,0,0,0,0.014723
1780,1780,,2,2,35,0.048357,0.053556,4939,0,0,14,0.000213,0,0,0,0.013373
1781,1781,,2,2,37,0.045757,0.052073,2773.641618,0,0,15,0.000179,0,0,0,0.015947
1782,1782,,4,4,36,0.047451,0.054977,5331.962647,0,0,15,0.000313,0,0,0,0.030771
1783,1783,,2,2,34,0.046993,0.052689,481.744623,0,0,12,0.00019,0,0,0,0.013476
1784,1784,,1,1,29,0.060186,0.067666,0,0,0,4,0.000099,0,0,0,0.010042
1785,1785,,2,2,35,0.049155,0.054674,564.945078,0,0,18,0.000183,0,0,0,0.013923
1786,1786,,5,5,31,0.059639,0.070821,86128.752084,0,0,18,0.000356,0,0,0,0.06077
1787,1787,,2,2,34,0.050096,0.05499,2482.4,0,0,13,0.000173,0,0,0,0.01715
1788,1788,,2,2,32,0.055337,0.06543,354.803323,0,0,12,0.00017,0,0,0,0.017365
1789,1789,,2,2,34,0.051587,0.057586,9876,0,0,13,0.000209,0,0,0,0.014767
1790,1790,,2,2,33,0.054457,0.06261,4583.086223,0,0,18,0.000159,0,0,0,0.027844
1791,1791,,1,1,37,0.044733,0.048793,0,0,0,18,0.000107,0,0,0,0.011149
1792,1792,,1,1,37,0.044733,0.048793,0,0,0,18,0.000107,0,0,0,0.011149
1793,1793,,4,4,36,0.046828,0.051913,9877,0,0,18,0.000363,0,0.166667,1,0.030655
1794,1794,,3,3,32,0.058019,0.068332,20635.223882,0,0,15,0.000211,0,0.333333,1,0.033878
1795,1795,,5,5,34,0.052134,0.060251,16088.491238,0,0,15,0.000375,0,0,0,0.042266
1796,1796,,2,2,33,0.054875,0.06351,15752.716739,0,0,15,0.000154,0,0,0,0.024343
1797,1797,,2,2,32,0.054921,0.062092,4993.247931,0,0,15,0.000169,0,0,0,0.019306
1798,1798,,2,2,35,0.047009,0.053401,520.138768,0,0,17,0.000174,0,0,0,0.017966
1799,1799,,2,2,31,0.056422,0.066336,4939,0,0,17,0.000192,0,0,0,0.039379
1800,1800,,3,3,34,0.051653,0.061793,10506.171999,0,0,16,0.000223,0,0,0,0.031825
1801,1801,,2,2,31,0.054338,0.062842,14782,0,0,12,0.000186,0,0,0,0.014835
1802,1802,,2,2,35,0.049194,0.05659,1484.035107,0,0,15,0.000152,0,0,0,0.021628
1803,1803,,2,2,34,0.052119,0.060572,10563.66787,0,0,15,0.000157,0,0,0,0.018682
1804,1804,,2,2,34,0.05009,0.054891,14.333333,0,0,13,0.000181,0,0,0,0.014755
1805,1805,,2,2,30,0.060999,0.067999,0,0,0,13,0.000142,0,1,1,0.033529
1806,1806,,1,1,37,0.044136,0.050403,0,0,0,16,0.000106,0,0,0,0.008866
1807,1807,,4,4,34,0.05347,0.065132,39712.605571,0,0,16,0.000286,0,0,0,0.043745
1808,1808,,2,2,33,0.054417,0.061941,3,0,0,18,0.000177,0,0,0,0.01944
1809,1809,,2,2,32,0.055604,0.066232,10298.975882,0,0,12,0.000174,0,0,0,0.021966
1810,1810,,2,2,30,0.064935,0.080872,53109.485365,0,0,17,0.000145,0,0,0,0.049821
1811,1811,,2,2,31,0.060938,0.075976,16958.451944,0,0,17,0.000151,0,0,0,0.029584
1812,1812,,2,2,27,0.070393,0.079128,4939,0,0,13,0.000188,0,0,0,0.018473
1813,1813,,2,2,36,0.047445,0.054574,2452.296044,0,0,15,0.000171,0,0,0,0.016856
1814,1814,,2,2,32,0.056353,0.070728,677.237525,0,0,11,0.000137,0,0,0,0.053997
1815,1815,,2,2,33,0.05338,0.060637,4987.439286,0,0,18,0.000179,0,0,0,0.018863
1816,1816,,3,3,33,0.05439,0.06168,19747,0,0,13,0.00029,0,0,0,0.019669
1817,1817,,3,3,33,0.053334,0.064777,9737.3,0,0,11,0.0002,0,0.333333,1,0.034562
1818,1818,,2,2,29,0.064611,0.079636,3845.457143,0,0,17,0.000147,0,0,0,0.051093
1819,1819,,2,2,30,0.060854,0.07133,16149.847719,0,0,14,0.00017,0,0,0,0.021025
1820,1820,,3,3,35,0.049737,0.058352,330.252506,0,0,15,0.000208,0,0.333333,1,0.032043
1821,1821,,2,2,29,0.062532,0.07458,75416.158149,0,0,17,0.000153,0,0,0,0.040445
1822,1822,,2,2,30,0.058754,0.067901,29.333333,0,0,17,0.000158,0,0,0,0.022973
1823,1823,,2,2,35,0.050018,0.058705,4913.802683,0,0,16,0.000163,0,0,0,0.019341
1824,1824,,2,2,33,0.052297,0.061306,19744,0,0,17,0.000189,0,0,0,0.01642
1825,1825,,2,2,33,0.052968,0.062157,3501.775,0,0,12,0.000177,0,0,0,0.015386
1826,1826,,2,2,31,0.055325,0.06012,289.978938,0,0,13,0.000192,0,0,0,0.013384
1827,1827,,3,3,29,0.059572,0.0699,10820.849678,0,0,4,0.000214,0,0.333333,1,0.036985
1828,1828,,2,2,33,0.051714,0.060395,4939,0,0,15,0.000184,0,0,0,0.020127
1829,1829,,2,2,31,0.053341,0.060501,1,0,0,4,0.000178,0,0,0,0.014874
1830,1830,,2,2,37,0.045367,0.051302,639.056528,0,0,15,0.000184,0,0,0,0.014147
1831,1831,,3,3,31,0.059718,0.070536,30107.184879,0,0,15,0.000212,0,0,0,0.032167
1832,1832,,2,2,33,0.053875,0.062709,295.092301,0,0,15,0.000157,0,0,0,0.02599
1833,1833,,2,2,35,0.049152,0.055024,74.5,0,0,18,0.000172,0,0,0,0.016234
1834,1834,,2,2,37,0.046798,0.054476,736.951494,0,0,16,0.000177,0,0,0,0.014062
1835,1835,,1,1,33,0.052525,0.061498,0,0,0,17,0.000098,0,0,0,0.012286
1836,1836,,1,1,35,0.048319,0.056407,0,0,0,16,0.000112,0,0,0,0.007094
1837,1837,,2,2,34,0.046747,0.051986,18,0,0,12,0.000196,0,0,0,0.013284
1838,1838,,3,3,32,0.056456,0.066031,3755.872674,0,0,15,0.000208,0,0,0,0.032321
1839,1839,,3,3,32,0.057546,0.067099,14811,0,0,18,0.000252,0,0,0,0.043282
1840,1840,,2,2,33,0.054416,0.061907,4939,0,0,18,0.0002,0,0,0,0.016959
1841,1841,,2,2,33,0.051492,0.057505,1391.181052,0,0,14,0.000191,0,0,0,0.015435
1842,1842,,4,4,36,0.049372,0.059831,12841.116035,0,0,11,0.000278,0,0,0,0.039276
1843,1843,,2,2,33,0.05239,0.061752,4939,0,0,17,0.000197,0,0,0,0.016766
1844,1844,,3,3,32,0.055685,0.06732,7486.608658,0,0,11,0.000205,0,0.333333,1,0.037305
1845,1845,,1,1,31,0.05886,0.066041,0,0,0,13,0.0001,0,0,0,0.010077
1846,1846,,2,2,35,0.048141,0.056013,4936.083333,0,0,11,0.000166,0,0,0,0.017329
1847,1847,,3,3,36,0.046174,0.053912,9973.425042,0,0,16,0.000267,0,0,0,0.021762
1848,1848,,2,2,36,0.047744,0.055248,461.31985,0,0,15,0.000172,0,0,0,0.016154
1849,1849,,2,2,33,0.056417,0.067743,4699.056349,0,0,12,0.000174,0,0,0,0.016557
1850,1850,,3,3,33,0.054484,0.064381,6098.179589,0,0,15,0.00019,0,0,0,0.039482
1851,1851,,1,1,28,0.065765,0.072552,0,0,0,13,0.00011,0,0,0,0.00738
1852,1852,,2,2,32,0.05371,0.063172,3452.580282,0,0,12,0.000155,0,0,0,0.025741
1853,1853,,2,2,32,0.059777,0.073957,4883.923016,0,0,12,0.000159,0,0,0,0.031021
1854,1854,,2,2,36,0.04553,0.049026,0.5,0,0,13,0.000183,0,0,0,0.014185
1855,1855,,3,3,35,0.048507,0.058059,2.217857,0,0,11,0.000177,0,0.666667,2,0.054198
1856,1856,,2,2,35,0.048503,0.057848,0,0,0,11,0.000126,0,1,1,0.040758
1857,1857,,2,2,33,0.052728,0.058446,0,0,0,13,0.00016,0,1,1,0.025628
1858,1858,,2,2,34,0.050627,0.056665,37.5,0,0,18,0.000186,0,0,0,0.013579
1859,1859,,2,2,29,0.060913,0.073734,1533.126633,0,0,12,0.000148,0,0,0,0.037288
1860,1860,,1,1,32,0.053799,0.061613,0,0,0,4,0.000094,0,0,0,0.014203
1861,1861,,2,2,32,0.057213,0.06743,51,0,0,15,0.00014,0,0,0,0.027627
1862,1862,,2,2,34,0.051669,0.058468,424.189123,0,0,18,0.000171,0,0,0,0.017587
1863,1863,,2,2,32,0.051571,0.059025,42.51746,0,0,12,0.000175,0,0,0,0.020086
1864,1864,,2,2,32,0.06019,0.076408,170762.733839,0,0,16,0.000141,0,0,0,0.04158
1865,1865,,2,2,35,0.048533,0.058139,1875.192218,0,0,11,0.000149,0,0,0,0.022288
1866,1866,,1,1,34,0.053769,0.063642,0,0,0,12,0.0001,0,0,0,0.016182
1867,1867,,2,2,35,0.051054,0.059621,1844.304299,0,0,12,0.000181,0,0,0,0.019387
1868,1868,,2,2,32,0.054957,0.06466,0,0,0,17,0.000148,0,1,1,0.029058
1869,1869,,3,3,33,0.055095,0.066527,19297.515774,0,0,15,0.000226,0,0,0,0.037249
1870,1870,,2,2,32,0.055092,0.062673,1294.346241,0,0,15,0.000168,0,0,0,0.020158
1871,1871,,3,3,35,0.049775,0.058451,414.738942,0,0,15,0.000219,0,0,0,0.025883
1872,1872,,2,2,34,0.052204,0.061457,2310.190692,0,0,15,0.000149,0,0,0,0.020806
1873,1873,,2,2,34,0.052178,0.061224,2267.083152,0,0,15,0.000153,0,0,0,0.020194
1874,1874,,2,2,32,0.055628,0.067,10920.026405,0,0,11,0.00016,0,0,0,0.024506
1875,1875,,1,1,36,0.048552,0.055271,0,0,0,12,0.000122,0,0,0,0.006457
1876,1876,,2,2,33,0.051062,0.057692,828.711616,0,0,4,0.000178,0,0,0,0.014664
1877,1877,,2,2,30,0.063775,0.077655,25924.718446,0,0,15,0.000138,0,0,0,0.05221
1878,1878,,2,2,33,0.053422,0.061446,5185.18373,0,0,18,0.000166,0,0,0,0.025592
1879,1879,,2,2,34,0.052077,0.060256,9996.504653,0,0,15,0.000164,0,0,0,0.019378
1880,1880,,1,1,31,0.055594,0.063236,0,0,0,15,0.000112,0,0,0,0.007159
1881,1881,,2,2,30,0.058589,0.06739,6668.866651,0,0,17,0.000171,0,0,0,0.019599
1882,1882,,2,2,34,0.050797,0.061184,26934.118553,0,0,16,0.000167,0,0,0,0.019378
1883,1883,,3,3,34,0.050568,0.060153,9869.083333,0,0,11,0.00021,0,0,0,0.033368
1884,1884,,1,1,33,0.052627,0.06177,0,0,0,17,0.000093,0,0,0,0.015369
1885,1885,,3,3,29,0.059179,0.069023,2610.968955,0,0,4,0.000217,0,0,0,0.030009
1886,1886,,1,1,33,0.054844,0.064734,0,0,0,15,0.000089,0,0,0,0.019213
1887,1887,,2,2,33,0.05317,0.064066,4913.902444,0,0,11,0.000146,0,0,0,0.029066
1888,1888,,1,1,32,0.052099,0.055521,0,0,0,13,0.000125,0,0,0,0.006296
1889,1889,,2,2,35,0.0477,0.051788,2469,0,0,13,0.00018,0,0,0,0.015961
1890,1890,,2,2,32,0.057543,0.066914,4935,0,0,18,0.000167,0,0,0,0.035871
1891,1891,,2,2,31,0.053958,0.063066,2163.816325,0,0,4,0.000161,0,0,0,0.020793
1892,1892,,2,2,31,0.053439,0.060851,1355.240959,0,0,4,0.000171,0,0,0,0.014542
1893,1893,,3,3,30,0.060714,0.072781,11750.724807,0,0,17,0.000213,0,0,0,0.033725
1894,1894,,2,2,38,0.044704,0.051252,9876,0,0,16,0.000196,0,0,0,0.015223
1895,1895,,3,3,37,0.046794,0.054631,14812,0,0,16,0.000258,0,0,0,0.022277
1896,1896,,2,2,35,0.047713,0.051957,15.5,0,0,13,0.000179,0,0,0,0.01434
1897,1897,,5,5,36,0.049107,0.059062,12448.825794,0,0,16,0.00038,0,0.1,1,0.051589
1898,1898,,2,2,34,0.050857,0.05713,0,0,0,14,0.00017,0,1,1,0.0196
1899,1899,,3,3,34,0.050668,0.057254,1379.503693,0,0,18,0.000245,0,0,0,0.022472
1900,1900,,2,2,35,0.047827,0.054427,1927.551787,0,0,12,0.000187,0,0,0,0.013706
1901,1901,,2,2,34,0.050204,0.057887,6479.452241,0,0,12,0.000179,0,0,0,0.015683
1902,1902,,2,2,33,0.053573,0.062546,10794.310998,0,0,17,0.000173,0,0,0,0.017983
1903,1903,,2,2,32,0.055086,0.065067,1951.104498,0,0,17,0.000169,0,0,0,0.016745
1904,1904,,2,2,35,0.048148,0.056068,4948,0,0,11,0.000177,0,0,0,0.017623
1905,1905,,2,2,31,0.058577,0.071676,943.354537,0,0,17,0.000151,0,0,0,0.028153
1906,1906,,2,2,33,0.052222,0.060685,4939,0,0,17,0.000211,0,0,0,0.01213
1907,1907,,2,2,32,0.056287,0.064941,9820.560714,0,0,18,0.000168,0,0,0,0.023543
1908,1908,,2,2,35,0.048377,0.057425,21.616667,0,0,11,0.00015,0,0,0,0.026375
1909,1909,,2,2,36,0.04616,0.053863,2957.607907,0,0,16,0.000168,0,0,0,0.020752
1910,1910,,2,2,34,0.050718,0.057009,3220.827343,0,0,18,0.000179,0,0,0,0.016099
1911,1911,,1,1,35,0.047659,0.053537,0,0,0,12,0.000123,0,0,0,0.006312
1912,1912,,2,2,32,0.057536,0.066695,10030.585522,0,0,13,0.000156,0,0,0,0.027152
1913,1913,,2,2,30,0.054755,0.060123,5177.01278,0,0,4,0.000193,0,0,0,0.013286
1914,1914,,2,2,32,0.055178,0.06637,24675,0,0,17,0.000171,0,0,0,0.030824
1915,1915,,2,2,33,0.053365,0.061148,4570.377544,0,0,18,0.000164,0,0,0,0.025638
1916,1916,,1,1,32,0.053409,0.061117,0,0,0,17,0.000112,0,0,0,0.010811
1917,1917,,3,3,31,0.057442,0.067938,1293.325,0,0,17,0.000211,0,0.333333,1,0.037377
1918,1918,,2,2,34,0.051348,0.058216,0,0,0,15,0.000158,0,1,1,0.019169
1919,1919,,2,2,35,0.051533,0.062153,328.927531,0,0,11,0.000149,0,0,0,0.021443
1920,1920,,2,2,31,0.058928,0.073294,2549.28087,0,0,11,0.000142,0,0,0,0.038014
1921,1921,,3,3,33,0.052725,0.058564,27130.6,0,0,13,0.000245,0,0,0,0.024831
1922,1922,,3,3,33,0.054639,0.065213,881.923786,0,0,15,0.000184,0,0,0,0.046914
1923,1923,,2,2,30,0.059341,0.070869,71432.1395,0,0,17,0.000151,0,0,0,0.036327
1924,1924,,2,2,28,0.061558,0.071239,3880.702959,0,0,4,0.000155,0,0,0,0.023232
1925,1925,,1,1,34,0.050085,0.058075,0,0,0,17,0.000099,0,0,0,0.012132
1926,1926,,2,2,34,0.050237,0.058831,6315.473312,0,0,17,0.000173,0,0,0,0.019744
1927,1927,,2,2,35,0.04908,0.056029,40.246609,0,0,15,0.000151,0,0,0,0.020274
1928,1928,,4,4,36,0.049095,0.058688,8255.088252,0,0,16,0.000272,0,0.166667,1,0.048849
1929,1929,,3,3,35,0.051619,0.062996,16800.963435,0,0,16,0.000224,0,0,0,0.034123
1930,1930,,6,6,32,0.056844,0.067751,28016.389634,0,0,15,0.000416,0,0,0,0.058278
1931,1931,,1,1,33,0.05379,0.061636,0,0,0,15,0.000107,0,0,0,0.007846
1932,1932,,2,2,33,0.049039,0.055231,4958,0,0,12,0.00019,0,0,0,0.014478
1933,1933,,5,5,31,0.05436,0.06358,35469.021569,0,0,12,0.000415,0,0,0,0.038654
1934,1934,,2,2,30,0.057465,0.068225,40290.420775,0,0,12,0.000166,0,0,0,0.029523
1935,1935,,2,2,32,0.051565,0.058985,8366.255696,0,0,12,0.000181,0,0,0,0.019995
1936,1936,,2,2,39,0.042792,0.048353,4939,0,0,16,0.000219,0,0,0,0.011581
1937,1937,,1,1,40,0.041036,0.045708,0,0,0,16,0.000123,0,0,0,0.006297
1938,1938,,2,2,36,0.049103,0.058513,1327.611941,0,0,16,0.000158,0,0,0,0.021651
1939,1939,,1,1,36,0.045725,0.051892,0,0,0,17,0.000107,0,0,0,0.008591
1940,1940,,3,3,35,0.047916,0.055528,5023.569531,0,0,17,0.000269,0,0,0,0.020595
1941,1941,,1,1,34,0.049631,0.056497,0,0,0,17,0.00012,0,0,0,0.006347
1942,1942,,2,2,36,0.047822,0.054668,5972.585298,0,0,15,0.000181,0,0,0,0.015574
1943,1943,,2,2,32,0.054957,0.064693,96.091486,0,0,17,0.000155,0,0,0,0.025153
1944,1944,,2,2,32,0.051563,0.058964,9888,0,0,12,0.000182,0,0,0,0.019995
1945,1945,,5,5,32,0.057439,0.069323,27481.059134,0,0,15,0.000299,0,0,0,0.066125
1946,1946,,2,2,34,0.05067,0.057157,62.792857,0,0,18,0.00017,0,0,0,0.017886
1947,1947,,1,1,36,0.046127,0.050423,0,0,0,14,0.000121,0,0,0,0.006644
1948,1948,,2,2,31,0.059896,0.070546,4914.5,0,0,14,0.000168,0,0,0,0.025751
1949,1949,,2,2,32,0.057378,0.069223,9548.830679,0,0,12,0.000153,0,0,0,0.025366
1950,1950,,4,4,35,0.051624,0.063278,22239.39246,0,0,16,0.000276,0,0.166667,1,0.051958
1951,1951,,4,4,35,0.048504,0.058051,1.5,0,0,11,0.000231,0,0.5,3,0.063096
1952,1952,,2,2,34,0.050771,0.060834,4939,0,0,16,0.000193,0,0,0,0.017241
1953,1953,,7,7,34,0.052285,0.064534,56326.827971,0,0,11,0.000429,0,0.047619,1,0.084463
1954,1954,,4,4,33,0.053255,0.065107,14885.98547,0,0,11,0.00025,0,0,0,0.058628
1955,1955,,2,2,32,0.056526,0.065149,4939,0,0,14,0.000198,0,0,0,0.015992
1956,1956,,2,2,33,0.05268,0.061383,1579.833333,0,0,12,0.00018,0,0,0,0.016886
1957,1957,,1,1,32,0.057541,0.066745,0,0,0,18,0.000092,0,0,0,0.028719
1958,1958,,2,2,34,0.051662,0.058524,567.783601,0,0,18,0.000165,0,0,0,0.021915
1959,1959,,2,2,31,0.058575,0.071354,4251.002821,0,0,12,0.000158,0,0,0,0.039388
1960,1960,,2,2,35,0.049142,0.05494,9.25,0,0,18,0.000171,0,0,0,0.016662
1961,1961,,3,3,35,0.049899,0.058472,4583.143321,0,0,16,0.000238,0,0,0,0.02287
1962,1962,,4,4,33,0.055183,0.067035,42833.010821,0,0,16,0.000283,0,0,0,0.048525
1963,1963,,2,2,32,0.054593,0.065839,6623.752001,0,0,16,0.000146,0,0,0,0.039394
1964,1964,,3,3,34,0.052349,0.062232,22604.159809,0,0,16,0.000228,0,0,0,0.0309
1965,1965,,3,3,30,0.056345,0.065267,9875,0,0,4,0.000257,0,0,0,0.025786
1966,1966,,1,1,31,0.05334,0.060366,0,0,0,4,0.000103,0,0,0,0.009473
1967,1967,,1,1,35,0.047369,0.053699,0,0,0,17,0.000111,0,0,0,0.007945
1968,1968,,2,2,35,0.047384,0.054077,1465.028926,0,0,17,0.00018,0,0,0,0.0154
1969,1969,,3,3,34,0.049215,0.056978,19849.650406,0,0,15,0.000246,0,0,0,0.027291
1970,1970,,2,2,35,0.046909,0.053274,9876,0,0,15,0.000192,0,0,0,0.016089
1971,1971,,2,2,34,0.048358,0.053885,4939,0,0,7,0.000202,0,0,0,0.014328
1972,1972,,2,2,34,0.051579,0.059635,3709.21144,0,0,15,0.000158,0,0,0,0.019919
1973,1973,,2,2,33,0.052442,0.060729,4939,0,0,12,0.000211,0,0,0,0.013905
1974,1974,,1,1,33,0.05456,0.062544,0,0,0,15,0.000105,0,0,0,0.009438
1975,1975,,2,2,32,0.05509,0.065102,1437.276587,0,0,17,0.000168,0,0,0,0.017338
1976,1976,,2,2,35,0.049552,0.055991,2469,0,0,15,0.000168,0,0,0,0.020731
1977,1977,,3,3,34,0.051478,0.059348,7235.776403,0,0,15,0.000219,0,0,0,0.026985
1978,1978,,3,3,33,0.053401,0.060889,8117.827343,0,0,18,0.000249,0,0,0,0.025027
1979,1979,,2,2,32,0.056386,0.065145,12952.69401,0,0,18,0.000164,0,0,0,0.023119
1980,1980,,2,2,33,0.050749,0.057763,12003.325367,0,0,17,0.000179,0,0,0,0.018685
1981,1981,,1,1,34,0.049783,0.057285,0,0,0,17,0.000114,0,0,0,0.007038
1982,1982,,2,2,34,0.052024,0.06041,6200.338364,0,0,15,0.000172,0,0,0,0.016167
1983,1983,,2,2,35,0.046939,0.053092,436.462476,0,0,17,0.00018,0,0,0,0.015808
1984,1984,,1,1,33,0.053527,0.060694,0,0,0,14,0.000099,0,0,0,0.012115
1985,1985,,3,3,35,0.049128,0.055025,17283.25,0,0,18,0.000266,0,0,0,0.022152
1986,1986,,2,2,35,0.049514,0.056917,1421.940298,0,0,15,0.000172,0,0,0,0.018112
1987,1987,,2,2,30,0.061223,0.073033,7796.17072,0,0,15,0.000153,0,0,0,0.03098
1988,1988,,1,1,33,0.053742,0.061619,0,0,0,15,0.0001,0,0,0,0.009768
1989,1989,,1,1,34,0.053769,0.063642,0,0,0,12,0.0001,0,0,0,0.016182
1990,1990,,2,2,33,0.052225,0.060602,62.011039,0,0,17,0.000171,0,0,0,0.015656
1991,1991,,1,1,35,0.046128,0.05065,0,0,0,7,0.000116,0,0,0,0.00676
1992,1992,,2,2,30,0.059819,0.07067,804.912698,0,0,12,0.000148,0,0,0,0.031099
1993,1993,,4,4,33,0.054922,0.064998,27951.818855,0,0,15,0.000283,0,0,0,0.039961
1994,1994,,3,3,32,0.058028,0.069673,32354.368515,0,0,15,0.000203,0,0,0,0.040581
1995,1995,,3,3,32,0.058075,0.070146,21140.854089,0,0,15,0.000197,0,0,0,0.046732
1996,1996,,2,2,32,0.051543,0.058604,9852,0,0,12,0.000193,0,0,0,0.013455
1997,1997,,2,2,33,0.052457,0.060901,9456.024118,0,0,12,0.000187,0,0,0,0.015514
1998,1998,,1,1,37,0.042887,0.04732,0,0,0,15,0.000122,0,0,0,0.006307
1999,1999,,6,6,31,0.05815,0.070666,18969.433252,0,0,17,0.000408,0,0.066667,1,0.063268
2000,2000,,3,3,35,0.048512,0.058211,153.822619,0,0,11,0.000179,0,0.333333,1,0.051969
2001,2001,,3,3,34,0.051703,0.060349,6476.081569,0,0,15,0.000205,0,0,0,0.031798
2002,2002,,2,2,37,0.047075,0.055254,4221.648506,0,0,16,0.000166,0,0,0,0.021159
2003,2003,,3,3,37,0.046809,0.054866,34.883333,0,0,16,0.00021,0,0,0,0.033514
2004,2004,,2,2,33,0.052721,0.061597,1067.511097,0,0,12,0.000175,0,0,0,0.015141
2005,2005,,1,1,33,0.052441,0.060594,0,0,0,12,0.000109,0,0,0,0.00927
2006,2006,,1,1,34,0.049172,0.056116,0,0,0,15,0.000109,0,0,0,0.007586
2007,2007,,2,2,34,0.050604,0.060815,9876,0,0,11,0.000159,0,0,0,0.041538
2008,2008,,1,1,35,0.048144,0.055839,0,0,0,11,0.0001,0,0,0,0.010882
2009,2009,,1,1,34,0.049829,0.056554,0,0,0,12,0.00012,0,0,0,0.006691
2010,2010,,3,3,32,0.055342,0.065659,14813,0,0,12,0.000278,0,0,0,0.02547
2011,2011,,2,2,37,0.045367,0.051901,225.23658,0,0,15,0.000169,0,0,0,0.018376
